parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14000829,NEWARK,51455,51129,95.7,55,54.4,15.3,52,0.3,0.7,1.3,3.7,0.2,98.6,49221,28307,28014,172,339,648,1908,7892,26772,122,50727,16962,41.2,54.4,33,0.3,0.3,0.6,2.4,21207,28014,172,167,309,1260
E14000830,NEWBURY,52209,52065,97.6,83,80.8,58.8,78.6,0.1,0.5,0.9,2.1,0.1,98.5,50961,43317,42181,30,257,472,1104,30711,41054,63,51440,0,16.8,80.8,0,0.1,0.4,0.4,1.2,8780,42181,30,227,215,632
E14000831,NEWCASTLE UPON TYNE CENTRAL,47975,47638,94.9,87.8,87.1,54.8,85.3,0,0,0.1,4.4,0,94.9,45516,42136,41771,0,8,66,2122,26269,40934,3,45551,54,7.8,87.1,0.1,0,0,0.1,4.3,3745,41771,0,8,58,2056
E14000832,NEWCASTLE UPON TYNE EAST,45918,45690,97.6,85.9,83.4,67.7,81.3,0,0,0,1.9,0,97.8,44816,39451,38293,0,0,4,874,31074,37339,9,44906,0,14.2,83.4,0,0,0,0,1.9,6523,38293,0,0,4,870
E14000833,NEWCASTLE UPON TYNE NORTH,47662,47515,98,71.3,68.7,43.6,67.1,0.1,0.2,0.3,1.7,0,99.5,46718,33968,32764,47,115,146,797,20772,31985,16,47400,1,29.3,68.7,0,0.1,0.1,0.1,1.4,13954,32764,47,68,31,651
E14000834,NEWCASTLE-UNDER-LYME,44570,43687,96,76.5,76.5,18.7,76.5,0,0,0.3,2,0,97.4,42800,34089,34089,4,21,131,887,8344,34080,9,43432,75,19.5,76.5,0.2,0,0,0.2,1.7,8711,34089,4,17,110,756
E14000835,NEWTON ABBOT,46582,46458,93.6,61.7,61,33.5,61.6,0.3,1.2,1.9,6.2,0.2,98.4,43589,28749,28418,142,551,875,2869,15595,28706,108,45832,7220,32.6,61,15.5,0.3,0.9,0.7,4.3,15171,28418,142,409,324,1994
E14000836,"NORMANTON, PONTEFRACT AND CASTLEFORD",54627,54518,98.2,82.8,82.8,73.9,82.7,0.1,0.4,0.6,1.6,0,98.8,53636,45204,45204,37,231,311,882,40392,45186,26,53954,3382,15.4,82.8,6.2,0.1,0.4,0.1,1,8432,45204,37,194,80,571
E14000837,NORTH CORNWALL,52364,51943,88,52.7,52.7,52.7,52.7,0.6,1.3,2.9,11.2,0.7,93.6,46091,27605,27605,291,673,1519,5852,27604,27604,391,49038,4021,35.3,52.7,7.7,0.6,0.7,1.6,8.3,18486,27605,291,382,846,4333
E14000838,NORTH DEVON,52650,52318,91.2,52.6,41.5,52.6,52.6,1.2,2.5,4.1,8.1,0.7,96,48030,27711,21856,621,1324,2161,4288,27711,27711,390,50529,27392,49.7,41.5,52,1.2,1.3,1.6,4,26174,21856,621,703,837,2127
E14000839,NORTH DORSET,46150,46005,94.4,50,50,49.8,49.8,0.2,0.5,1,5.3,0.2,99.1,43575,23087,23062,73,208,456,2430,22997,22998,75,45751,4822,44.4,50,10.4,0.2,0.3,0.5,4.3,20513,23062,73,135,248,1974
E14000840,NORTH DURHAM,44715,44621,95.1,44.4,41.7,31.4,39.7,0,0.4,1.1,4.6,0.1,98.6,42544,19865,18631,1,188,491,2077,14045,17750,56,44099,1164,53.5,41.7,2.6,0,0.4,0.7,3.5,23913,18631,1,187,303,1586
E14000841,NORTH EAST BEDFORDSHIRE,55560,55439,96,65.1,63.1,27.1,62.1,0.3,0.8,1.3,3.8,0.1,98.8,53323,36142,35057,158,455,711,2116,15030,34478,80,54898,117,32.9,63.1,0.2,0.3,0.5,0.5,2.5,18266,35057,158,297,256,1405
E14000842,NORTH EAST CAMBRIDGESHIRE,57097,56845,96,63.5,62.5,43,53.8,0.3,0.8,1.2,3.6,0.3,98.8,54803,36234,35664,161,443,673,2042,24553,30707,172,56386,175,33.5,62.5,0.3,0.3,0.5,0.4,2.4,19139,35664,161,282,230,1369
E14000843,NORTH EAST DERBYSHIRE,45342,45207,94.9,47.4,46.4,43.6,45.6,0.2,0.7,1.1,4.8,0.1,99.4,43050,21497,21036,105,318,492,2157,19786,20692,37,45070,0,48.6,46.4,0,0.2,0.5,0.4,3.7,22014,21036,105,213,174,1665
E14000844,NORTH EAST HAMPSHIRE,47031,46874,95.4,62.4,62.4,21.6,62.3,0.1,0.4,0.9,4.3,0.2,99.2,44871,29356,29356,67,198,400,2003,10160,29308,98,46637,0,33,62.4,0,0.1,0.3,0.4,3.4,15515,29356,67,131,202,1603
E14000845,NORTH EAST HERTFORDSHIRE,47054,46939,96.1,64.1,63,9.8,61.9,0.1,0.4,1.1,3.6,0.3,98.5,45235,30170,29651,42,207,525,1704,4613,29149,124,46344,129,33.1,63,0.3,0.1,0.4,0.7,2.5,15584,29651,42,165,318,1179
E14000846,NORTH EAST SOMERSET,43779,43669,92.9,67.7,64.3,52.5,62,0.2,0.5,1.1,6.8,0.3,96.1,40685,29617,28158,71,207,466,2984,22973,27122,113,42076,0,28.6,64.3,0,0.2,0.3,0.6,5.8,12527,28158,71,136,259,2518
E14000847,NORTH HEREFORDSHIRE,43751,43605,88.8,52.2,43.2,49.9,49.9,0.6,1.8,3.5,10.9,1.1,94.6,38852,22835,18879,276,803,1545,4753,21842,21842,472,41407,2829,45.7,43.2,6.5,0.6,1.2,1.7,7.3,19973,18879,276,527,742,3208
E14000848,NORTH NORFOLK,51557,51319,92.5,11.7,11.7,11.6,11.7,0.4,1.1,1.9,7,1.2,98.3,47694,6007,6007,207,543,959,3625,6000,6007,612,50661,8,80.9,11.7,0,0.4,0.7,0.8,5.2,41687,6007,207,336,416,2666
E14000849,NORTH SHROPSHIRE,51783,51625,90.8,40.7,22.4,32.4,32.4,0.5,1.5,3.2,8.9,0.3,98.2,47007,21092,11584,235,769,1671,4618,16790,16790,148,50841,37128,68.4,22.4,71.7,0.5,1,1.7,5.7,35423,11584,235,534,902,2947
E14000850,NORTH SOMERSET,48676,48565,94.7,77.7,75.2,38.7,73.3,0.2,0.9,1.4,5.1,0.3,97,46081,37815,36588,103,442,669,2484,18853,35662,153,47196,0,19.5,75.2,0,0.2,0.7,0.5,3.7,9493,36588,103,339,227,1815
E14000851,NORTH SWINDON,53582,53563,97.2,89.5,87.9,82.6,86.3,0,0.3,0.6,2.8,0.1,97.4,52069,47952,47094,11,175,323,1494,44272,46250,71,52211,0,9.3,87.9,0,0,0.3,0.3,2.2,4975,47094,11,164,148,1171
E14000852,NORTH THANET,50518,50281,95.9,62.6,62.6,62.6,62.6,0,0.9,1.4,3.6,0.1,99.1,48453,31617,31617,15,431,686,1828,31606,31617,30,50068,11744,33.3,62.6,23.2,0,0.8,0.5,2.3,16836,31617,15,416,255,1142
E14000853,NORTH TYNESIDE,54269,54147,99.3,82.9,80.8,44.3,78,0,0,0.2,0.5,0,99.5,53863,44981,43850,0,16,96,284,24035,42356,11,54002,0,18.5,80.8,0,0,0,0.1,0.3,10013,43850,0,16,80,188
E14000854,NORTH WARWICKSHIRE,43830,43641,97.5,61.9,60.8,26.5,59.8,0.1,0.4,0.6,2.1,0.1,99.1,42742,27144,26629,44,186,280,899,11618,26200,23,43431,0,36.8,60.8,0,0.1,0.3,0.2,1.4,16113,26629,44,142,94,619
E14000855,NORTH WEST CAMBRIDGESHIRE,65501,64953,97.2,66,63.3,56.2,57.2,0.2,0.5,0.7,2,0.1,98.8,63671,43234,41464,107,295,456,1282,36834,37469,84,64718,21,33.9,63.3,0,0.2,0.3,0.2,1.3,22207,41464,107,188,161,826
E14000856,NORTH WEST DURHAM,47616,47490,94.7,50.6,49.6,48.6,48.7,0.6,0.9,1.4,5,0.2,99.2,45101,24092,23627,265,427,689,2389,23164,23167,118,47255,3,45.1,49.6,0,0.6,0.3,0.6,3.6,21474,23627,265,162,262,1700
E14000857,NORTH WEST HAMPSHIRE,52505,52357,93.4,56.4,54.7,23.5,53.5,0.2,0.8,2.1,6.3,0.5,97.4,49030,29628,28707,124,403,1094,3327,12355,28096,252,51128,0,38.7,54.7,0,0.2,0.5,1.3,4.3,20323,28707,124,279,691,2233
E14000858,NORTH WEST LEICESTERSHIRE,50206,50082,97.6,76.1,74.8,19.1,73.5,0.1,0.5,0.8,2.2,0.1,99.2,48981,38193,37576,74,264,421,1101,9612,36882,61,49808,0,22.7,74.8,0,0.1,0.4,0.3,1.4,11405,37576,74,190,157,680
E14000859,NORTH WEST NORFOLK,52896,52679,94.6,42.8,41.1,40,40,0.2,0.6,1.1,5,0.4,98.2,50053,22619,21715,102,306,575,2626,21144,21144,186,51966,1,53.6,41.1,0,0.2,0.4,0.5,3.9,28338,21715,102,204,269,2051
E14000860,NORTH WILTSHIRE,44821,44614,94.7,59.9,59.1,53.7,58.4,0.2,0.9,1.7,4.8,0.3,98.8,42450,26860,26475,112,386,758,2164,24055,26191,121,44279,1140,35.6,59.1,2.5,0.2,0.6,0.8,3.1,15975,26475,112,274,372,1406
E14000861,NORTHAMPTON NORTH,40722,40659,99.5,96.2,96.1,77.7,96.1,0,0,0.1,0.4,0,99.5,40506,39187,39143,0,3,23,153,31655,39122,2,40525,0,3.3,96.1,0,0,0,0,0.3,1363,39143,0,3,20,130
E14000862,NORTHAMPTON SOUTH,49220,48232,97.5,88.7,88.5,75.9,88.3,0,0,0.1,0.4,0,97.6,48014,43645,43553,0,4,27,218,37337,43476,1,48051,1,9.1,88.5,0,0,0,0,0.4,4461,43553,0,4,23,191
E14000863,NORWICH NORTH,40796,40703,99,89.9,88.7,31.6,87.6,0,0,0.1,0.7,0,99.4,40405,36685,36185,1,6,57,298,12884,35737,4,40567,3,10.3,88.7,0,0,0,0.1,0.6,4220,36185,1,5,51,241
E14000864,NORWICH SOUTH,42836,42695,98.4,87.6,85.8,35.1,83.5,0,0,0.3,1.2,0,98.8,42169,37523,36736,1,2,114,526,15041,35767,5,42308,0,12.7,85.8,0,0,0,0.3,1,5433,36736,1,1,112,412
E14000865,NOTTINGHAM EAST,49501,49422,98.5,93.3,92.5,39,90.4,0,0,0.1,1.4,0,98.6,48738,46171,45789,0,0,35,684,19306,44731,0,48787,0,6,92.5,0,0,0,0.1,1.3,2949,45789,0,0,35,649
E14000866,NOTTINGHAM NORTH,45468,45440,99.6,96.9,96.7,58.4,95.3,0.1,0.1,0.1,0.3,0,99.7,45289,44048,43959,29,36,42,151,26554,43332,0,45354,0,2.9,96.7,0,0.1,0,0,0.2,1330,43959,29,7,6,109
E14000867,NOTTINGHAM SOUTH,49198,49057,96.9,90.4,89.7,49.9,88.1,0,0.1,0.4,2.8,0,97,47685,44490,44144,14,57,216,1372,24547,43324,8,47717,0,7.2,89.7,0,0,0.1,0.3,2.3,3541,44144,14,43,159,1156
E14000868,NUNEATON,46151,46037,98.9,82.3,82.3,22.2,82.3,0.1,0.3,0.3,0.8,0,99.4,45650,37989,37989,60,142,161,387,10254,37962,14,45892,0,16.6,82.3,0,0.1,0.2,0,0.5,7661,37989,60,82,19,226
E14000869,OLD BEXLEY AND SIDCUP,38558,38482,98.4,83.3,82.4,63.1,81.5,0,0,0.2,1.4,0,99,37951,32134,31780,2,11,63,531,24315,31436,1,38162,0,16,82.4,0,0,0,0.1,1.2,6171,31780,2,9,52,468
E14000870,OLDHAM EAST AND SADDLEWORTH,45149,45044,97.2,76.6,76.1,34.2,75.7,0.2,0.3,0.5,2.6,0,99.5,43890,34598,34341,75,158,205,1154,15448,34162,5,44942,324,21.1,76.1,0.7,0.2,0.2,0.1,2.1,9549,34341,75,83,47,949
E14000871,OLDHAM WEST AND ROYTON,44072,44027,99.6,91.2,91.1,26.2,91,0,0,0,0.3,0,99.8,43898,40175,40169,0,0,8,129,11552,40096,0,43997,0,8.5,91.1,0,0,0,0,0.3,3729,40169,0,0,8,121
E14000872,ORPINGTON,40317,40255,97.7,93.5,93.4,72.3,92.1,0.1,0.3,0.7,2.2,0.1,98.7,39382,37677,37675,28,118,296,873,29166,37125,26,39777,0,4.2,93.4,0,0.1,0.2,0.4,1.4,1707,37675,28,90,178,577
E14000873,OXFORD EAST,54428,50557,91.6,79.5,76,2.3,73,0,0,0.3,1.3,0.7,91.8,49869,43290,41350,2,24,148,688,1248,39719,354,49959,0,15.7,76,0,0,0,0.2,1,8519,41350,2,22,124,540
E14000874,OXFORD WEST AND ABINGDON,50092,49545,97.5,84.7,79.9,8.4,76.4,0,0.1,0.4,1.4,0,98,48830,42446,40046,11,29,179,715,4206,38282,11,49076,0,17.5,79.9,0,0,0,0.3,1.1,8784,40046,11,18,150,536
E14000875,PENDLE,44598,44328,96.2,68.4,68.1,34.2,67.6,0.4,0.8,1.1,3.2,0.1,98.7,42883,30507,30359,172,371,496,1445,15269,30167,56,43999,23454,28.1,68.1,52.6,0.4,0.4,0.3,2.1,12524,30359,172,199,125,949
E14000876,PENISTONE AND STOCKSBRIDGE,42828,42731,95.8,30.1,29.5,23.4,24.6,0.2,0.5,1.1,4,0,98,41008,12894,12640,66,207,492,1723,10014,10522,10,41962,888,66.2,29.5,2.1,0.2,0.3,0.7,2.9,28368,12640,66,141,285,1231
E14000877,PENRITH AND THE BORDER,46440,46177,84,31.3,29.9,28.1,28.9,3.4,6.4,8.7,15.4,1.8,95.8,39026,14557,13889,1582,2959,4032,7151,13049,13443,847,44477,4016,54.1,29.9,8.6,3.4,3,2.3,6.7,25137,13889,1582,1377,1073,3119
E14000878,PETERBOROUGH,56210,56095,98.5,90.4,90.4,87.1,87.3,0.1,0.2,0.4,1.3,0.1,99.3,55367,50820,50820,32,124,212,728,48952,49069,37,55836,0,8.1,90.4,0,0.1,0.2,0.2,0.9,4547,50820,32,92,88,516
E14000879,"PLYMOUTH, MOOR VIEW",43942,43840,98.2,92.2,92.2,37.3,92.2,0,0,0.7,1.5,0,98.9,43169,40526,40526,0,15,287,671,16399,40499,0,43437,19188,6,92.2,43.7,0,0,0.6,0.9,2643,40526,0,15,272,384
E14000880,"PLYMOUTH, SUTTON AND DEVONPORT",57428,56454,95.4,88.1,86.7,11.5,85.4,0,0.1,1,2.9,0,95.5,54784,50598,49804,0,77,568,1670,6627,49037,5,54870,11106,8.7,86.7,19.3,0,0.1,0.9,1.9,4980,49804,0,77,491,1102
E14000881,POOLE,52646,52457,98.1,74,72.1,10.1,70.5,0,0,0.1,1.5,0,98.8,51648,38967,37959,0,0,64,809,5293,37110,3,52005,73,26,72.1,0.1,0,0,0.1,1.4,13689,37959,0,0,64,745
E14000882,POPLAR AND LIMEHOUSE,84812,84426,96.2,83.3,82.8,74.9,81.7,0,0.1,0.5,3.3,0,96.2,81587,70667,70196,0,44,401,2839,63548,69253,17,81603,0,13.4,82.8,0,0,0.1,0.4,2.9,11391,70196,0,44,357,2438
E14000883,PORTSMOUTH NORTH,44504,44412,98.2,96,95.1,28.8,93.2,0,0.4,0.7,1.6,0,98.2,43703,42736,42309,1,157,328,709,12811,41488,1,43724,0,3.1,95.1,0,0,0.4,0.4,0.9,1394,42309,1,156,171,381
E14000884,PORTSMOUTH SOUTH,51704,51469,97.4,95.7,94.2,63.7,93.1,0,0,0.2,2.2,0,97.4,50339,49457,48717,0,0,93,1130,32953,48112,1,50368,0,3.1,94.2,0,0,0,0.2,2,1622,48717,0,0,93,1037
E14000885,PRESTON,46199,46025,98.3,77.2,76.5,19.9,75,0,0,0,1.4,0,99,45397,35683,35346,0,1,2,628,9178,34672,3,45748,29332,21.8,76.5,63.5,0,0,0,1.4,10051,35346,0,1,1,626
E14000886,PUDSEY,45058,44976,99.2,92.2,91.4,84.6,90.4,0,0,0.1,0.6,0,99.7,44710,41551,41192,4,15,23,266,38107,40721,3,44917,10284,7.8,91.4,22.8,0,0,0,0.5,3518,41192,4,11,8,243
E14000887,PUTNEY,46426,46278,97.7,84.8,74.8,54.3,65.5,0,0,0,2,0,97.7,45347,39348,34742,0,4,5,931,25230,30391,2,45360,1,22.8,74.8,0,0,0,0,2,10605,34742,0,4,1,926
E14000888,RAYLEIGH AND WICKFORD,44823,44656,98.7,57.3,55.2,48.5,52.6,0,0,0.1,0.9,0,99.4,44246,25664,24756,1,18,56,410,21722,23556,11,44570,0,43.5,55.2,0,0,0,0.1,0.8,19490,24756,1,17,38,354
E14000889,READING EAST,52855,52196,97.4,88.2,85.7,23.5,82.9,0,0,0,1.4,0,97.5,51468,46606,45320,0,8,19,728,12447,43835,25,51538,1438,11.6,85.7,2.7,0,0,0,1.3,6148,45320,0,8,11,709
E14000890,READING WEST,49082,48990,99,93.8,92.4,69.8,91.4,0,0.1,0.2,0.8,0,99.1,48587,46017,45342,2,36,116,403,34235,44848,3,48653,0,6.6,92.4,0,0,0.1,0.2,0.6,3245,45342,2,34,80,287
E14000891,REDCAR,44026,43946,98.7,94.1,93.2,6.6,92.2,0,0.3,0.7,1.1,0.1,99,43458,41441,41011,10,120,301,488,2921,40588,57,43577,22,5.6,93.2,0,0,0.2,0.4,0.4,2447,41011,10,110,181,187
E14000892,REDDITCH,42954,42660,97.6,78.6,78.1,9.6,77.8,0,0.1,0.2,1.7,0.1,99,41913,33746,33545,9,42,93,747,4107,33433,27,42508,13,19.5,78.1,0,0,0.1,0.1,1.5,8368,33545,9,33,51,654
E14000893,REIGATE,46934,46828,97.2,76.8,76,26.5,74.5,0,0.1,0.2,2.5,0,99.5,45641,36028,35685,23,50,75,1187,12439,34945,22,46719,0,21.2,76,0,0,0.1,0.1,2.4,9956,35685,23,27,25,1112
E14000894,RIBBLE VALLEY,51455,51260,94.8,70,69.9,60.4,69.7,0.3,0.9,1.7,4.8,0.1,98.9,48790,36044,35969,179,472,888,2470,31088,35878,65,50864,33068,24.9,69.9,64.3,0.3,0.6,0.8,3.1,12821,35969,179,293,416,1582
E14000895,RICHMOND (YORKS),53375,53152,90,30.8,25.9,22.8,22.8,1.5,3,4.7,9.6,1.2,97.6,48049,16444,13833,794,1624,2504,5103,12169,12171,659,52100,16384,64.1,25.9,30.7,1.5,1.6,1.6,4.9,34216,13833,794,830,880,2599
E14000896,RICHMOND PARK,54646,54567,97.9,86.7,84.5,20.7,82.4,0,0,0.2,1.9,0,98.2,53514,47395,46182,0,16,95,1053,11302,45055,4,53664,0,13.4,84.5,0,0,0,0.1,1.8,7332,46182,0,16,79,958
E14000897,ROCHDALE,50589,50488,98.2,72.9,66,17.8,61.4,0,0.2,0.4,1.6,0,99.5,49681,36900,33413,10,76,190,807,9009,31043,8,50324,0,32.2,66,0,0,0.1,0.2,1.2,16268,33413,10,66,114,617
E14000898,ROCHESTER AND STROOD,53351,53166,95.1,76.5,73.1,28.6,68.5,0.1,0.9,1.8,4.5,0.1,97.3,50742,40840,38987,27,459,965,2424,15285,36551,76,51897,369,22,73.1,0.7,0.1,0.8,0.9,2.7,11755,38987,27,432,506,1459
E14000899,ROCHFORD AND SOUTHEND EAST,52188,51953,97.6,90.6,89.2,78.7,88.1,0,0.1,0.2,1.9,0,97.8,50945,47304,46576,0,44,85,1008,41074,45990,10,51040,0,8.4,89.2,0,0,0.1,0.1,1.8,4369,46576,0,44,41,923
E14000900,ROMFORD,45823,45750,97.9,88.1,85.6,9.9,80.7,0,0,0.1,2,0,98.1,44840,40385,39232,9,9,66,910,4539,36976,8,44957,0,12.2,85.6,0,0,0,0.1,1.8,5608,39232,9,0,57,844
E14000901,ROMSEY AND SOUTHAMPTON NORTH,40948,40831,94,71.4,70,30.6,65.6,0.2,0.7,1.5,5.7,0.4,98.8,38480,29247,28680,78,294,628,2351,12525,26873,161,40458,0,23.9,70,0,0.2,0.5,0.8,4.2,9800,28680,78,216,334,1723
E14000902,ROSSENDALE AND DARWEN,48992,48824,94.7,56,50.5,12.4,45.9,0.1,0.7,1,4.9,0.1,98.8,46408,27439,24743,61,353,500,2416,6092,22504,66,48386,14924,44.2,50.5,30.5,0.1,0.6,0.3,3.9,21665,24743,61,292,147,1916
E14000903,ROTHER VALLEY,46012,45900,98.3,51.9,46.8,21.5,44,0.1,0.2,0.4,1.5,0.1,99.5,45226,23862,21525,26,83,174,674,9911,20254,43,45766,11,51.5,46.8,0,0.1,0.1,0.2,1.1,23701,21525,26,57,91,500
E14000904,ROTHERHAM,43525,43437,98.3,83.6,83.6,43,83.5,0,0,0.3,1.5,0,99,42797,36398,36398,0,18,111,640,18705,36324,18,43105,0,14.7,83.6,0,0,0,0.2,1.2,6399,36398,0,18,93,529
E14000905,RUGBY,49208,49076,98.1,77.4,74.8,30.5,72.6,0.2,0.3,0.5,1.7,0,99.1,48258,38074,36827,88,156,245,818,15014,35737,8,48752,0,23.2,74.8,0,0.2,0.1,0.2,1.2,11431,36827,88,68,89,573
E14000906,"RUISLIP, NORTHWOOD AND PINNER",42915,42795,98.2,80.4,78,9.9,76.1,0,0,0.6,1.5,0,98.7,42148,34483,33490,0,1,268,647,4244,32652,3,42362,0,20.2,78,0,0,0,0.6,0.9,8658,33490,0,1,267,379
E14000907,RUNNYMEDE AND WEYBRIDGE,50246,50037,97.4,74.8,72.1,24.8,69.3,0.1,0.1,0.6,2.2,0,98.3,48921,37600,36209,29,47,303,1116,12469,34834,11,49400,0,25.3,72.1,0,0.1,0,0.5,1.6,12712,36209,29,18,256,813
E14000908,RUSHCLIFFE,47656,47533,97.7,81.8,79.5,50,77,0.1,0.3,0.7,2,0.1,99.4,46576,38993,37865,55,163,323,957,23819,36677,56,47382,1319,18.3,79.5,2.8,0.1,0.2,0.3,1.3,8711,37865,55,108,160,634
E14000909,RUTLAND AND MELTON,50826,50646,92.6,39.7,39.6,18.1,39.5,0.5,1.2,2.2,7,0.7,98,47064,20202,20123,250,603,1137,3582,9205,20056,380,49790,1493,53,39.6,2.9,0.5,0.7,1.1,4.8,26941,20123,250,353,534,2445
E14000910,SAFFRON WALDEN,53678,53490,94.5,57.6,56.1,43.6,55,0.3,0.7,1.7,5.1,0.5,97.3,50739,30922,30127,136,390,893,2751,23378,29534,283,52248,1589,38.4,56.1,3,0.3,0.5,0.9,3.5,20612,30127,136,254,503,1858
E14000911,SALFORD AND ECCLES,70353,69992,93.7,80.5,80.5,58.6,80.4,0,1.6,3.1,5.8,0,93.8,65904,56643,56642,6,1114,2153,4088,41261,56543,5,66019,0,13.2,80.5,0,0,1.6,1.5,2.8,9262,56642,6,1108,1039,1935
E14000912,SALISBURY,48059,47952,97,73.5,73.5,62.8,73.4,0.1,0.3,0.7,2.8,0.2,99.5,46608,35317,35317,39,153,320,1344,30184,35284,103,47797,60,23.5,73.5,0.1,0.1,0.2,0.3,2.1,11291,35317,39,114,167,1024
E14000913,SCARBOROUGH AND WHITBY,56613,56388,94.4,5.8,5.8,5.8,5.8,0.6,1.1,1.6,5.2,0.4,98,53442,3280,3280,322,630,928,2946,3277,3280,208,55493,13750,88.6,5.8,24.3,0.6,0.5,0.5,3.6,50162,3280,322,308,298,2018
E14000914,SCUNTHORPE,42739,42655,98,86.9,86.9,34.1,86.8,0.4,0.8,1,1.9,0.2,99,41864,37121,37121,165,330,444,791,14589,37104,71,42300,25773,11.1,86.9,60.3,0.4,0.4,0.3,0.8,4743,37121,165,165,114,347
E14000915,SEDGEFIELD,43496,43330,92.9,43.4,38.3,31.6,35.4,0.9,1.9,2.6,6.7,0.4,97.4,40396,18896,16653,386,816,1141,2934,13740,15379,176,42364,1353,54.6,38.3,3.1,0.9,1,0.7,4.1,23743,16653,386,430,325,1793
E14000916,SEFTON CENTRAL,39663,39577,98.9,90.8,90.8,83.5,86.4,0,0,0.2,0.9,0.1,99.6,39216,36027,36027,0,9,83,361,33131,34274,29,39504,12,8,90.8,0,0,0,0.2,0.7,3189,36027,0,9,74,278
E14000917,SELBY AND AINSTY,50083,49865,93.7,48.9,48.8,48.7,48.8,0.8,1.4,2,5.8,0.3,98.5,46949,24509,24463,389,680,981,2916,24378,24419,157,49327,7712,44.9,48.8,15.4,0.8,0.6,0.6,3.9,22486,24463,389,291,301,1935
E14000918,SEVENOAKS,43624,43471,95.7,70,70,47.1,70,0.1,0.3,0.7,4,0.1,99.4,41736,30558,30558,40,124,298,1735,20563,30550,44,43352,0,25.6,70,0,0.1,0.2,0.4,3.3,11178,30558,40,84,174,1437
E14000919,SHEFFIELD CENTRAL,59665,59148,91.9,82.4,80.3,52.5,78.8,0,0,1.7,7.2,0,92,54834,49173,47924,3,20,1010,4314,31300,47009,0,54882,198,11.6,80.3,0.3,0,0,1.7,5.5,6910,47924,3,17,990,3304
E14000920,SHEFFIELD SOUTH EAST,45158,45032,97.9,78.9,76,66,73.5,0,0.2,0.7,1.8,0,98,44198,35630,34334,7,72,331,834,29798,33180,6,44274,0,21.8,76,0,0,0.1,0.6,1.1,9864,34334,7,65,259,503
E14000921,"SHEFFIELD, BRIGHTSIDE AND HILLSBOROUGH",48932,48884,99.3,88.4,88.4,60.1,88.4,0,0.1,0.4,0.6,0,99.4,48601,43262,43258,0,30,186,283,29405,43239,5,48660,0,10.9,88.4,0,0,0.1,0.3,0.2,5343,43258,0,30,156,97
E14000922,"SHEFFIELD, HALLAM",38984,38918,97.7,52.8,49.4,36,46.8,0.1,0.2,0.3,2.1,0.1,99.6,38097,20585,19259,42,79,107,821,14042,18255,41,38825,0,48.3,49.4,0,0.1,0.1,0.1,1.8,18838,19259,42,37,28,714
E14000923,"SHEFFIELD, HEELEY",45404,45364,99.2,75.4,73.4,46.7,70.6,0,0,0,0.7,0,99.5,45042,34249,33308,0,0,8,322,21207,32077,5,45187,0,25.8,73.4,0,0,0,0,0.7,11734,33308,0,0,8,314
E14000924,SHERWOOD,49196,49066,97.3,75.2,74.8,43.4,74.3,0.1,0.5,0.8,2.4,0.1,99.5,47869,36998,36822,64,237,408,1197,21361,36568,50,48959,789,22.5,74.8,1.6,0.1,0.4,0.3,1.6,11047,36822,64,173,171,789
E14000925,SHIPLEY,45451,45392,97.3,83.6,80.8,58.7,78.6,0.1,0.2,0.3,2.5,0,99,44245,38018,36717,29,92,130,1147,26683,35711,1,44997,27471,16.6,80.8,60.4,0.1,0.1,0.1,2.2,7528,36717,29,63,38,1017
E14000926,SHREWSBURY AND ATCHAM,53101,52973,91.4,45.9,32.7,31.3,31.3,0.5,1.4,2.9,8.4,0.1,95.9,48517,24363,17376,241,718,1514,4456,16643,16646,65,50920,44688,58.6,32.7,84.2,0.5,0.9,1.5,5.5,31141,17376,241,477,796,2942
E14000927,SITTINGBOURNE AND SHEPPEY,54104,53825,95.6,74.9,72.2,48.5,70,0.1,0.5,0.9,3.9,0.1,98.8,51706,40549,39089,79,268,504,2119,26263,37896,41,53430,17717,23.3,72.2,32.7,0.1,0.3,0.4,3,12617,39089,79,189,236,1615
